LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType,Cluster,NormRank
2.0,5,Aston Martin,122.144,31.569,47.06,43.515,147.3137161892635,43.23121160062093,0.2824675324675325,2022,Singapore,Street,Qualifying,0,133.0
3.0,5,Aston Martin,117.409,30.852,45.721,40.836,154.3250011128556,48.2356119784469,0.2885462555066079,2022,Singapore,Street,Qualifying,0,103.0
4.0,5,Aston Martin,137.914,37.437,54.412,46.065,130.22679774931552,31.03444150386285,0.2947470817120622,2022,Singapore,Street,Qualifying,0,185.0
5.0,5,Aston Martin,125.745,30.589,45.276,49.88,143.35634140444702,46.32322974766138,0.2748717948717948,2022,Singapore,Street,Qualifying,0,144.0
6.0,5,Aston Martin,160.591,60.824,52.095,47.672,110.5723277761118,37.03459538603387,0.3282571912013536,2022,Singapore,Street,Qualifying,0,258.0
7.0,5,Aston Martin,115.602,30.414,45.118,40.07,156.38336700187395,49.95946961066005,0.2786885245901639,2022,Singapore,Street,Qualifying,0,67.0
8.0,5,Aston Martin,145.903,36.88,54.615,54.408,122.73078380301024,28.74541415201701,0.2811355311355311,2022,Singapore,Street,Qualifying,0,215.0
10.0,5,Aston Martin,114.38,30.37,44.405,39.605,157.07099044388465,50.86694632275656,0.2549476135040745,2022,Singapore,Street,Qualifying,0,47.0
11.0,5,Aston Martin,150.726,35.702,60.191,54.833,119.78421357712855,29.779827768429097,0.3093145869947276,2022,Singapore,Street,Qualifying,0,236.0
12.0,5,Aston Martin,125.915,30.34,44.207,51.368,141.7907847953579,47.93118623621318,0.2764883955600403,2022,Singapore,Street,Qualifying,0,146.0
13.0,5,Aston Martin,162.946,67.407,50.188,45.351,110.01318177160611,38.73675033368601,0.3338802296964725,2022,Singapore,Street,Qualifying,0,262.0
14.0,5,Aston Martin,126.389,32.258,48.418,45.713,143.39095445078655,45.16961478563096,0.3,2022,Singapore,Street,Qualifying,0,149.0
15.0,5,Aston Martin,140.382,30.178,53.722,56.482,128.62851020979667,35.96298003543836,0.2793296089385474,2022,Singapore,Street,Qualifying,0,195.0
2.0,24,Alfa Romeo,118.677,31.371,46.763,40.543,151.770572174534,48.17106485635666,0.269700332963374,2022,Singapore,Street,Qualifying,0,115.0
3.0,24,Alfa Romeo,116.471,30.625,45.945,39.901,155.55324031858163,51.32150104740173,0.2468714448236632,2022,Singapore,Street,Qualifying,0,89.0
4.0,24,Alfa Romeo,150.124,39.841,56.433,53.85,119.7321495061922,29.608772974720733,0.2945804195804196,2022,Singapore,Street,Qualifying,0,234.0
5.0,24,Alfa Romeo,115.375,30.57,45.174,39.631,154.6834303668927,51.43983276675989,0.2397179788484136,2022,Singapore,Street,Qualifying,0,65.0
6.0,24,Alfa Romeo,116.759,30.731,45.724,40.304,153.92763148891072,49.73325278731412,0.2465116279069767,2022,Singapore,Street,Qualifying,0,92.0
7.0,24,Alfa Romeo,146.378,37.913,51.773,56.692,121.89879815019872,30.14444809266145,0.2836363636363636,2022,Singapore,Street,Qualifying,0,216.0
9.0,24,Alfa Romeo,116.053,30.638,45.591,39.824,156.40268383325488,50.79806426767183,0.2631578947368421,2022,Singapore,Street,Qualifying,0,80.0
10.0,24,Alfa Romeo,157.692,39.864,61.462,56.366,114.14564893595448,26.79590409549909,0.313758389261745,2022,Singapore,Street,Qualifying,0,251.0
11.0,24,Alfa Romeo,115.518,30.536,45.211,39.771,156.4123684465223,52.28451808304788,0.244120940649496,2022,Singapore,Street,Qualifying,0,66.0
12.0,24,Alfa Romeo,139.339,34.566,54.13,50.643,128.48082376849445,38.09660650244197,0.301994301994302,2022,Singapore,Street,Qualifying,0,191.0
13.0,24,Alfa Romeo,172.43200000000002,61.463,56.985,53.984,105.71526399611072,33.86856124270776,0.2885648503453569,2022,Singapore,Street,Qualifying,0,273.0
14.0,24,Alfa Romeo,152.665,32.82,56.287,63.558,117.75234733405138,30.310377347993256,0.2911714770797963,2022,Singapore,Street,Qualifying,0,239.0
2.0,77,Alfa Romeo,119.77,31.592,46.648,41.53,150.96999289089734,47.047321586699454,0.3074398249452954,2022,Singapore,Street,Qualifying,0,127.0
3.0,77,Alfa Romeo,117.626,31.014,45.712,40.9,152.89664251083542,49.1369395940348,0.2963800904977375,2022,Singapore,Street,Qualifying,0,107.0
4.0,77,Alfa Romeo,150.05599999999998,33.141,65.096,51.819,120.02843973218928,30.486389827529543,0.34029590948651,2022,Singapore,Street,Qualifying,0,233.0
5.0,77,Alfa Romeo,116.083,30.64,45.02,40.423,155.64361098557367,50.61794249254673,0.2912280701754386,2022,Singapore,Street,Qualifying,0,82.0
6.0,77,Alfa Romeo,117.434,30.758,45.526,41.15,153.59817844016797,49.072836157681344,0.2986111111111111,2022,Singapore,Street,Qualifying,0,104.0
7.0,77,Alfa Romeo,146.57,38.623,51.885,56.062,121.73695109006005,26.702553573586567,0.2522686025408348,2022,Singapore,Street,Qualifying,0,219.0
2.0,3,McLaren,119.793,31.06,47.77,40.963,152.05580753004315,47.70593157540626,0.2288228822882288,2022,Singapore,Street,Qualifying,0,129.0
3.0,3,McLaren,137.718,35.838,56.409,45.471,130.94778064969103,38.29307617417911,0.1636363636363636,2022,Singapore,Street,Qualifying,2,184.0
4.0,3,McLaren,172.383,30.779,49.746,91.858,104.06129126710653,30.05454518667128,0.2137462235649546,2022,Singapore,Street,Qualifying,2,272.0
5.0,3,McLaren,158.829,62.445,50.902,45.482,113.32593178255968,34.07174697686575,0.2013256006628003,2022,Singapore,Street,Qualifying,2,255.0
6.0,3,McLaren,116.94,30.813,45.71,40.417,154.31581035888968,48.71163754898212,0.2448979591836734,2022,Singapore,Street,Qualifying,0,96.5
7.0,3,McLaren,139.48,38.443,52.046,48.991,128.2248983527732,37.48362485309956,0.1939275220372184,2022,Singapore,Street,Qualifying,2,193.0
8.0,3,McLaren,116.226,30.592,45.297,40.337,153.9210295438475,49.08903311537838,0.2583237657864523,2022,Singapore,Street,Qualifying,0,83.0
9.0,3,McLaren,136.949,33.779,48.364,54.806,131.25502777288412,39.09455017290215,0.1527913809990205,2022,Singapore,Street,Qualifying,2,181.0
2.0,31,Alpine,117.439,30.964,45.887,40.588,152.88899964509525,49.39671017817294,0.2764771460423634,2022,Singapore,Street,Qualifying,0,105.0
3.0,31,Alpine,117.209,30.937,45.853,40.419,152.6170544226057,50.53231176455255,0.2704826038159371,2022,Singapore,Street,Qualifying,0,102.0
4.0,31,Alpine,142.165,39.396,56.356,46.413,126.8840679451149,33.183520264575726,0.2446906740535549,2022,Singapore,Street,Qualifying,0,199.0
5.0,31,Alpine,116.337,30.589,45.499,40.249,153.6865753763703,50.43935114285498,0.2994285714285714,2022,Singapore,Street,Qualifying,0,85.0
6.0,31,Alpine,129.171,34.684,50.43,44.057,139.81810123165695,40.29010296284221,0.2946518668012109,2022,Singapore,Street,Qualifying,0,159.0
7.0,31,Alpine,130.778,32.355,50.307,48.116,138.5686148257629,43.304275928872585,0.2766839378238342,2022,Singapore,Street,Qualifying,0,162.0
8.0,31,Alpine,116.419,30.736,45.47,40.213,152.78506261942434,50.4331847876826,0.2892271662763466,2022,Singapore,Street,Qualifying,0,87.0
2.0,23,Williams,119.832,31.39,47.011,41.431,151.03657661187134,41.91944511957895,0.3150384193194292,2022,Singapore,Street,Qualifying,0,130.0
3.0,23,Williams,118.728,31.159,46.497,41.072,151.15309571860192,41.84732844999887,0.3227917121046892,2022,Singapore,Street,Qualifying,0,118.0
5.0,23,Williams,150.63500000000002,57.026,50.875,42.734,132.65887637261642,35.35946167164764,0.3183760683760683,2022,Singapore,Street,Qualifying,0,235.0
6.0,23,Williams,116.985,30.493,45.748,40.744,153.34225421727965,45.14134398769034,0.289871944121071,2022,Singapore,Street,Qualifying,0,98.0
7.0,23,Williams,145.468,31.273,49.271,64.924,122.72593307727824,29.818162009670104,0.2998154981549815,2022,Singapore,Street,Qualifying,0,213.0
2.0,6,Williams,121.011,31.457,47.545,42.009,147.96573731431812,44.093899341004544,0.287431693989071,2022,Singapore,Street,Qualifying,0,132.0
3.0,6,Williams,142.734,31.07,47.134,64.53,128.1883031524424,37.5584281649934,0.2897884084636614,2022,Singapore,Street,Qualifying,0,200.0
4.0,6,Williams,119.492,31.207,47.023,41.262,149.38844260110142,45.73158110932572,0.2603036876355748,2022,Singapore,Street,Qualifying,0,124.0
5.0,6,Williams,164.53,43.703,60.262,60.565,108.89756556158184,30.28355017168971,0.2562651576394503,2022,Singapore,Street,Qualifying,0,266.0
6.0,6,Williams,155.673,57.379,50.803,47.491,115.4792463464611,39.60578908163114,0.2764158918005072,2022,Singapore,Street,Qualifying,0,249.0
7.0,6,Williams,117.532,30.674,46.091,40.767,152.44274884342613,46.26288405654978,0.2939814814814814,2022,Singapore,Street,Qualifying,0,106.0
8.0,6,Williams,130.964,30.937,46.298,53.729,135.65259289361794,43.82833170336659,0.2766393442622951,2022,Singapore,Street,Qualifying,0,165.0
2.0,16,Ferrari,81.28,26.962,27.304,27.014,252.73984943403607,80.10242596723675,0.1345514950166113,2022,Monza,HighSpeed,Qualifying,1,12.0
3.0,16,Ferrari,114.491,37.413,36.725,40.353,180.8389623938724,45.406026599348486,0.2554161915621437,2022,Monza,HighSpeed,Qualifying,0,154.0
5.0,16,Ferrari,120.809,35.443,47.072,38.294,172.57164806765664,47.18833501591702,0.206746463547334,2022,Monza,HighSpeed,Qualifying,0,161.0
6.0,16,Ferrari,81.208,27.201,27.158,26.849,256.1861141266114,81.45037380933042,0.1241935483870967,2022,Monza,HighSpeed,Qualifying,1,10.0
7.0,16,Ferrari,107.368,34.079,35.219,38.07,191.44512423141447,50.64167218398135,0.2191283292978208,2022,Monza,HighSpeed,Qualifying,0,120.0
9.0,16,Ferrari,80.77,26.804,27.197,26.769,257.21367612209747,81.31490449459048,0.1358428805237315,2022,Monza,HighSpeed,Qualifying,1,5.0
10.0,16,Ferrari,103.13,33.765,32.112,37.253,201.92416066318148,55.35819168374573,0.2412451361867704,2022,Monza,HighSpeed,Qualifying,1,109.0
12.0,16,Ferrari,80.161,26.733,26.875,26.553,258.5339855801179,81.6362911217208,0.1332263242375602,2022,Monza,HighSpeed,Qualifying,1,1.0
13.0,16,Ferrari,114.368,37.931,36.381,40.056,180.5060197943297,52.55148929146868,0.2236238532110091,2022,Monza,HighSpeed,Qualifying,0,153.0
2.0,1,Red Bull Racing,82.023,27.289,27.4,27.334,252.41541709921432,77.86212867106114,0.1309904153354632,2022,Monza,HighSpeed,Qualifying,1,35.0
3.0,1,Red Bull Racing,154.819,51.022,52.084,51.713,134.5355994739139,21.042798056405505,0.1304721030042918,2022,Monza,HighSpeed,Qualifying,2,171.0
4.0,1,Red Bull Racing,113.157,41.576,39.418,32.163,182.84120726221207,45.47701162047726,0.1637831603229527,2022,Monza,HighSpeed,Qualifying,2,147.0
5.0,1,Red Bull Racing,80.922,27.116,27.149,26.657,255.17260905982195,80.54929611928489,0.132258064516129,2022,Monza,HighSpeed,Qualifying,1,8.0
6.0,1,Red Bull Racing,96.698,30.513,31.633,34.552,213.0959741801599,65.8778820534999,0.1693548387096774,2022,Monza,HighSpeed,Qualifying,1,88.5
8.0,1,Red Bull Racing,81.265,27.182,27.322,26.761,254.75524854866595,81.41977681505509,0.1165354330708661,2022,Monza,HighSpeed,Qualifying,1,11.0
9.0,1,Red Bull Racing,96.703,30.614,31.208,34.881,215.5563054266305,63.50748737811073,0.1703296703296703,2022,Monza,HighSpeed,Qualifying,1,90.0
11.0,1,Red Bull Racing,80.859,27.124,27.051,26.684,254.85049423753185,79.75673629274428,0.1290849673202614,2022,Monza,HighSpeed,Qualifying,1,6.0
12.0,1,Red Bull Racing,99.433,31.309,31.576,36.548,207.2328413262666,56.73217746610167,0.1639784946236559,2022,Monza,HighSpeed,Qualifying,1,101.0
14.0,1,Red Bull Racing,80.306,26.918,26.813,26.575,258.52150329420897,82.19341474476738,0.1242038216560509,2022,Monza,HighSpeed,Qualifying,1,2.0
15.0,1,Red Bull Racing,112.528,32.389,38.041,42.098,183.0616921131061,36.76835232337297,0.1901408450704225,2022,Monza,HighSpeed,Qualifying,2,146.0
2.0,55,Ferrari,81.348,26.963,27.447,26.938,254.5604126346943,80.00085980369256,0.1338842975206611,2022,Monza,HighSpeed,Qualifying,1,13.0
3.0,55,Ferrari,116.593,44.599,34.592,37.402,176.9336260343421,39.86307037962196,0.2404921700223713,2022,Monza,HighSpeed,Qualifying,0,159.0
5.0,55,Ferrari,80.878,26.722,27.281,26.875,255.45510578472053,79.6660257090073,0.1332263242375602,2022,Monza,HighSpeed,Qualifying,1,7.0
6.0,55,Ferrari,128.097,34.18,34.637,59.28,162.0229388721228,34.968300094081414,0.2633744855967078,2022,Monza,HighSpeed,Qualifying,0,169.0
8.0,55,Ferrari,80.584,26.721,27.185,26.678,256.38889458969885,80.78198432417015,0.1508196721311475,2022,Monza,HighSpeed,Qualifying,1,4.0
9.0,55,Ferrari,104.376,33.967,33.2,37.209,197.7701753843156,46.42047474904879,0.2189500640204865,2022,Monza,HighSpeed,Qualifying,0,112.0
11.0,55,Ferrari,80.429,26.85,27.055,26.524,258.4610658434427,81.82799989328934,0.1392,2022,Monza,HighSpeed,Qualifying,1,3.0
12.0,55,Ferrari,121.425,41.071,38.141,42.213,170.13605505931133,35.033511829036186,0.1989189189189189,2022,Monza,HighSpeed,Qualifying,2,162.0
2.0,11,Red Bull Racing,82.085,27.519,27.453,27.113,252.63599345147767,81.10258116375319,0.1200631911532385,2022,Monza,HighSpeed,Qualifying,1,38.0
3.0,11,Red Bull Racing,125.992,43.311,45.834,36.847,164.6632576144592,32.603172388510444,0.1867088607594936,2022,Monza,HighSpeed,Qualifying,2,168.0
4.0,11,Red Bull Racing,113.284,35.377,37.793,40.114,184.34679759342688,45.53610435737188,0.1875,2022,Monza,HighSpeed,Qualifying,2,149.0
5.0,11,Red Bull Racing,81.495,27.208,27.332,26.955,253.6683595537328,79.95676712959299,0.1218354430379746,2022,Monza,HighSpeed,Qualifying,1,16.0
6.0,11,Red Bull Racing,106.054,33.128,33.621,39.305,194.8162493299968,56.8047909568911,0.2122699386503067,2022,Monza,HighSpeed,Qualifying,1,117.0
8.0,11,Red Bull Racing,81.358,27.248,27.322,26.788,256.8059443821426,81.52809950227001,0.128,2022,Monza,HighSpeed,Qualifying,1,14.0
9.0,11,Red Bull Racing,114.714,33.894,32.924,47.896,178.80347653637614,48.998272241969325,0.2358381502890173,2022,Monza,HighSpeed,Qualifying,0,155.0
11.0,11,Red Bull Racing,81.359,27.216,27.349,26.794,255.2998965313193,80.74828896511211,0.130718954248366,2022,Monza,HighSpeed,Qualifying,1,15.0
12.0,11,Red Bull Racing,100.693,33.467,30.664,36.562,206.1831465543459,60.31830840823049,0.1892247043363994,2022,Monza,HighSpeed,Qualifying,1,104.0
14.0,11,Red Bull Racing,81.206,27.256,27.179,26.771,254.8154148808908,80.73417142768403,0.1168,2022,Monza,HighSpeed,Qualifying,1,9.0
2.0,44,Mercedes,82.211,27.119,27.664,27.428,255.39283340171423,80.8925931307117,0.1319218241042345,2022,Monza,HighSpeed,Qualifying,1,51.0
3.0,44,Mercedes,116.096,37.475,38.06,40.561,177.28419507906386,41.223531176927146,0.2224719101123595,2022,Monza,HighSpeed,Qualifying,0,156.0
5.0,44,Mercedes,82.048,27.093,27.665,27.29,253.57707699060063,79.23413391314548,0.1380952380952381,2022,Monza,HighSpeed,Qualifying,1,36.0
6.0,44,Mercedes,96.616,32.113,30.447,34.056,212.85853481736623,56.109718419024816,0.1430536451169188,2022,Monza,HighSpeed,Qualifying,1,87.0
8.0,44,Mercedes,81.708,27.047,27.554,27.107,254.33506879384103,80.19402983249952,0.1329113924050632,2022,Monza,HighSpeed,Qualifying,1,20.0
9.0,44,Mercedes,110.457,32.346,30.639,47.472,186.7434031014874,43.17878116654221,0.1852731591448931,2022,Monza,HighSpeed,Qualifying,2,135.0
11.0,44,Mercedes,94.063,27.113,30.607,36.343,218.32257744750467,64.23733638396646,0.205761316872428,2022,Monza,HighSpeed,Qualifying,1,85.0
13.0,44,Mercedes,82.595,27.294,27.833,27.468,252.56198727822843,78.67984014841366,0.1362179487179487,2022,Monza,HighSpeed,Qualifying,1,62.0
14.0,44,Mercedes,96.698,29.784,30.503,36.411,214.53704084353188,56.51131251615389,0.1839557399723375,2022,Monza,HighSpeed,Qualifying,1,88.5
16.0,44,Mercedes,81.524,27.022,27.419,27.083,253.8135855479421,79.66556778304214,0.1334379905808477,2022,Monza,HighSpeed,Qualifying,1,17.0
2.0,63,Mercedes,81.785,27.123,27.682,26.98,254.63719325218497,80.7605417589386,0.1151315789473684,2022,Monza,HighSpeed,Qualifying,1,22.0
3.0,63,Mercedes,111.918,33.55,36.756,41.612,185.05166499803377,45.94242048365846,0.220023282887078,2022,Monza,HighSpeed,Qualifying,0,141.0
5.0,63,Mercedes,81.936,27.181,27.705,27.05,252.369414481138,79.61044081846696,0.1142857142857142,2022,Monza,HighSpeed,Qualifying,1,31.0
6.0,63,Mercedes,105.347,32.192,34.593,38.562,196.96634225797703,47.862546254981616,0.1414141414141414,2022,Monza,HighSpeed,Qualifying,1,116.0
8.0,63,Mercedes,81.747,27.121,27.678,26.948,253.2700448925785,80.65918017192354,0.1176470588235294,2022,Monza,HighSpeed,Qualifying,1,21.0
9.0,63,Mercedes,108.888,32.017,33.805,43.066,189.82347650159952,45.76521572375769,0.216867469879518,2022,Monza,HighSpeed,Qualifying,0,130.0
11.0,63,Mercedes,81.79,27.063,27.763,26.964,253.7206975203752,80.21063693498985,0.1349206349206349,2022,Monza,HighSpeed,Qualifying,1,23.0
12.0,63,Mercedes,110.804,35.497,36.013,39.294,187.49907942161164,43.03512574878405,0.1715285880980163,2022,Monza,HighSpeed,Qualifying,2,138.0
14.0,63,Mercedes,81.542,27.163,27.527,26.852,254.44211089061488,80.86818312892812,0.1203252032520325,2022,Monza,HighSpeed,Qualifying,1,18.0
15.0,63,Mercedes,108.664,33.26,36.714,38.69,189.6937896820853,41.42630122090687,0.1723716381418092,2022,Monza,HighSpeed,Qualifying,2,128.0
2.0,4,McLaren,82.13,27.136,27.794,27.2,251.32574886749023,78.4201432957047,0.1233552631578947,2022,Monza,HighSpeed,Qualifying,1,41.5
3.0,4,McLaren,116.295,42.211,40.985,33.099,179.23013193098052,36.13715985489478,0.1187010078387458,2022,Monza,HighSpeed,Qualifying,2,157.0
4.0,4,McLaren,82.277,27.245,27.836,27.196,249.58614428618023,78.0482080123268,0.124401913875598,2022,Monza,HighSpeed,Qualifying,1,54.0
5.0,4,McLaren,100.686,31.567,32.654,36.465,204.20405437462108,46.62853865407179,0.1516709511568123,2022,Monza,HighSpeed,Qualifying,1,103.0
7.0,4,McLaren,98.795,27.078,29.11,42.607,208.2191429716305,48.08198625374937,0.1388518024032042,2022,Monza,HighSpeed,Qualifying,1,98.0
9.0,4,McLaren,82.191,27.442,27.65,27.099,253.369760855224,79.35930657112564,0.1233974358974359,2022,Monza,HighSpeed,Qualifying,1,50.0
10.0,4,McLaren,101.832,31.04,33.215,37.577,204.31999072782745,46.54214934094983,0.1483870967741935,2022,Monza,HighSpeed,Qualifying,1,106.0
12.0,4,McLaren,81.831,27.081,27.637,27.113,253.34018047838595,78.81786666004238,0.1220657276995305,2022,Monza,HighSpeed,Qualifying,1,25.0
13.0,4,McLaren,108.736,33.659,35.969,39.108,190.0799526695237,36.72645827576894,0.1288782816229117,2022,Monza,HighSpeed,Qualifying,2,129.0
15.0,4,McLaren,82.174,27.364,27.64,27.17,251.96796444721068,78.38261490830693,0.1152,2022,Monza,HighSpeed,Qualifying,1,47.0
16.0,4,McLaren,102.651,33.161,32.914,36.576,199.67623307131228,44.43968404790464,0.1580310880829015,2022,Monza,HighSpeed,Qualifying,1,108.0
18.0,4,McLaren,81.584,27.06,27.583,26.941,254.15100950039687,79.17983930671322,0.1246056782334384,2022,Monza,HighSpeed,Qualifying,1,19.0
2.0,3,McLaren,83.116,27.406,28.226,27.484,247.7358680051712,75.25588026757043,0.112012987012987,2022,Monza,HighSpeed,Qualifying,1,79.0
3.0,3,McLaren,110.816,38.724,38.081,34.011,187.59158219296768,44.18538926811508,0.0834312573443008,2022,Monza,HighSpeed,Qualifying,2,139.0
4.0,3,McLaren,82.774,27.639,27.831,27.304,250.79277855995133,77.93707978064293,0.0979462875197472,2022,Monza,HighSpeed,Qualifying,1,72.0
5.0,3,McLaren,97.927,29.839,31.482,36.606,211.171691357602,52.50091748049972,0.0992063492063492,2022,Monza,HighSpeed,Qualifying,1,94.0
7.0,3,McLaren,82.139,27.095,27.812,27.232,251.94955496193967,76.5621740134905,0.10828025477707,2022,Monza,HighSpeed,Qualifying,1,45.0
8.0,3,McLaren,107.509,32.194,35.194,40.121,191.49622900418493,40.48932797540396,0.0981595092024539,2022,Monza,HighSpeed,Qualifying,2,121.0
10.0,3,McLaren,82.705,27.532,27.84,27.333,249.40499811013467,76.99634111883636,0.1130298273155416,2022,Monza,HighSpeed,Qualifying,1,69.0
11.0,3,McLaren,97.827,29.298,30.889,37.64,210.92155519039653,51.7706260420392,0.1055480378890392,2022,Monza,HighSpeed,Qualifying,1,93.0
13.0,3,McLaren,81.855,27.136,27.689,27.03,252.9432658001468,77.83330011744475,0.109717868338558,2022,Monza,HighSpeed,Qualifying,1,26.0
14.0,3,McLaren,108.008,33.488,33.742,40.778,190.52003301790788,39.6484132180123,0.0854392298435619,2022,Monza,HighSpeed,Qualifying,2,125.0
16.0,3,McLaren,82.635,27.458,27.799,27.378,250.7449258831604,76.74083588086498,0.1173633440514469,2022,Monza,HighSpeed,Qualifying,1,64.0
17.0,3,McLaren,98.268,29.542,31.883,36.843,210.6075139657572,49.54421983953214,0.1088709677419354,2022,Monza,HighSpeed,Qualifying,1,96.0
19.0,3,McLaren,81.925,27.21,27.669,27.046,253.59666040869044,78.35710762718823,0.0985915492957746,2022,Monza,HighSpeed,Qualifying,1,30.0
2.0,10,AlphaTauri,82.669,27.296,27.912,27.461,252.9418376072984,80.33756084251617,0.1175548589341692,2022,Monza,HighSpeed,Qualifying,1,68.0
3.0,10,AlphaTauri,104.588,30.884,32.47,41.234,197.8055849542949,53.43930690015194,0.1861042183622828,2022,Monza,HighSpeed,Qualifying,1,113.0
5.0,10,AlphaTauri,82.01,27.103,27.684,27.223,252.8004426363518,79.7389355446003,0.105511811023622,2022,Monza,HighSpeed,Qualifying,1,33.0
6.0,10,AlphaTauri,111.944,33.721,38.057,40.166,186.5512433619733,43.88814359768188,0.1583333333333333,2022,Monza,HighSpeed,Qualifying,2,142.0
8.0,10,AlphaTauri,82.097,27.157,27.594,27.346,250.98745528803948,77.7210437907705,0.1251956181533646,2022,Monza,HighSpeed,Qualifying,1,40.0
9.0,10,AlphaTauri,104.665,32.907,33.309,38.449,196.0822885444896,52.89967297280715,0.2015209125475285,2022,Monza,HighSpeed,Qualifying,1,114.0
11.0,10,AlphaTauri,82.062,27.075,27.813,27.174,253.381455534122,78.71734844503533,0.130298273155416,2022,Monza,HighSpeed,Qualifying,1,37.0
12.0,10,AlphaTauri,110.587,35.057,35.59,39.94,187.4059285284431,46.68142526023704,0.2189695550351288,2022,Monza,HighSpeed,Qualifying,0,136.0
14.0,10,AlphaTauri,82.648,27.412,27.792,27.444,251.32189075371903,78.75541081109044,0.1334405144694533,2022,Monza,HighSpeed,Qualifying,1,67.0
15.0,10,AlphaTauri,99.085,29.815,31.263,38.007,209.0426661119377,62.09267254016072,0.1864181091877496,2022,Monza,HighSpeed,Qualifying,1,100.0
17.0,10,AlphaTauri,81.91,27.191,27.588,27.131,253.45473805857733,80.10007788642373,0.121259842519685,2022,Monza,HighSpeed,Qualifying,1,29.0
2.0,14,Alpine,82.089,27.204,27.59,27.295,252.13600422384232,80.74631480416332,0.1265822784810126,2022,Monza,HighSpeed,Qualifying,1,39.0
3.0,14,Alpine,111.416,34.423,34.741,42.252,185.27715182095284,44.090223626273314,0.1608391608391608,2022,Monza,HighSpeed,Qualifying,2,140.0
5.0,14,Alpine,82.135,27.166,27.643,27.326,251.89774378780064,81.21760843741941,0.1232227488151658,2022,Monza,HighSpeed,Qualifying,1,43.0
6.0,14,Alpine,109.476,34.184,32.344,42.948,187.6415990270442,44.53564537712658,0.1131386861313868,2022,Monza,HighSpeed,Qualifying,2,132.0
8.0,14,Alpine,81.901,27.134,27.638,27.129,251.8895041013232,79.60630453193757,0.1325878594249201,2022,Monza,HighSpeed,Qualifying,1,28.0
9.0,14,Alpine,100.955,31.743,32.108,37.104,204.5401367687684,53.70652436710701,0.1727748691099476,2022,Monza,HighSpeed,Qualifying,1,105.0
11.0,14,Alpine,81.861,27.213,27.506,27.142,253.7238610822338,80.56099563180273,0.1198738170347003,2022,Monza,HighSpeed,Qualifying,1,27.0
12.0,14,Alpine,112.35,33.936,35.157,43.257,182.87545136234968,39.087566822252754,0.1181192660550458,2022,Monza,HighSpeed,Qualifying,2,143.0
14.0,14,Alpine,98.771,27.151,28.196,43.424,209.22485665035177,58.956039949540525,0.1983914209115281,2022,Monza,HighSpeed,Qualifying,1,97.0
16.0,14,Alpine,81.829,27.158,27.6,27.071,254.542142801476,80.77971150200071,0.1374407582938388,2022,Monza,HighSpeed,Qualifying,1,24.0
2.0,31,Alpine,82.166,27.214,27.517,27.435,253.169345252301,80.28417845045459,0.1327014218009478,2022,Monza,HighSpeed,Qualifying,1,46.0
3.0,31,Alpine,120.579,32.628,37.219,50.732,171.08848714927288,41.83194673818647,0.1528525296017222,2022,Monza,HighSpeed,Qualifying,2,160.0
5.0,31,Alpine,82.181,27.215,27.662,27.304,252.6891071668915,79.77289492805681,0.1329113924050632,2022,Monza,HighSpeed,Qualifying,1,49.0
6.0,31,Alpine,108.027,32.972,34.836,40.219,191.22250627802543,46.35357894448627,0.1254612546125461,2022,Monza,HighSpeed,Qualifying,2,126.0
8.0,31,Alpine,82.137,27.093,27.761,27.283,253.773707814928,80.24580828900405,0.1321928460342146,2022,Monza,HighSpeed,Qualifying,1,44.0
9.0,31,Alpine,106.289,32.043,33.751,40.495,193.32874017168467,48.93811185740754,0.1521197007481296,2022,Monza,HighSpeed,Qualifying,1,118.0
11.0,31,Alpine,82.13,27.111,27.619,27.4,252.44244908705,79.61117990722637,0.1410658307210031,2022,Monza,HighSpeed,Qualifying,1,41.5
2.0,77,Alfa Romeo,82.911,27.414,28.056,27.441,249.5831554703584,77.95534431706245,0.146417445482866,2022,Monza,HighSpeed,Qualifying,1,76.0
3.0,77,Alfa Romeo,108.174,32.134,33.843,42.197,190.44253532777333,46.467424500495255,0.2313253012048192,2022,Monza,HighSpeed,Qualifying,0,127.0
5.0,77,Alfa Romeo,82.254,27.136,27.772,27.346,250.9631986264043,79.9661643961815,0.1242038216560509,2022,Monza,HighSpeed,Qualifying,1,53.0
6.0,77,Alfa Romeo,112.374,35.146,37.529,39.699,185.4012009951204,34.35898974907235,0.1100591715976331,2022,Monza,HighSpeed,Qualifying,2,144.0
8.0,77,Alfa Romeo,82.418,27.027,27.84,27.551,247.7637273410309,78.16703482715802,0.1528861154446177,2022,Monza,HighSpeed,Qualifying,1,56.0
9.0,77,Alfa Romeo,100.492,31.281,32.063,37.148,205.32196642242133,56.96901173705773,0.2129629629629629,2022,Monza,HighSpeed,Qualifying,1,102.0
11.0,77,Alfa Romeo,82.235,27.159,27.765,27.311,252.37338758648696,80.50464132560619,0.1352201257861635,2022,Monza,HighSpeed,Qualifying,1,52.0
12.0,77,Alfa Romeo,113.355,37.559,35.317,40.479,182.2166057201849,32.93047811528198,0.0802752293577981,2022,Monza,HighSpeed,Qualifying,2,150.0
